serial_timestamp,computer_timestamp,pt_1,pt_2,pt_3,pt_4,pt_5,tc_1,tc_2,tc_3,lc_1,lc_2,lc_3,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7
PT31.817S,2025-05-17T18:49:12.021581,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.28,False,False,False,False,False,False,False
PT32.205S,2025-05-17T18:49:12.419162,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127108.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT32.594S,2025-05-17T18:49:12.766936,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT32.983S,2025-05-17T18:49:13.156347,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT33.371S,2025-05-17T18:49:13.545591,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT33.759S,2025-05-17T18:49:13.934265,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.4,0.0,4.3,False,False,False,False,False,False,False
PT34.147S,2025-05-17T18:49:14.319225,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.3,False,False,False,False,False,False,False
PT34.536S,2025-05-17T18:49:14.717585,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT34.924S,2025-05-17T18:49:15.117707,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT35.312S,2025-05-17T18:49:15.487676,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.3,False,False,False,False,False,False,False
PT35.700S,2025-05-17T18:49:15.875668,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT36.089S,2025-05-17T18:49:16.264660,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT36.477S,2025-05-17T18:49:16.653798,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT36.866S,2025-05-17T18:49:17.042878,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT37.254S,2025-05-17T18:49:17.432087,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.28,False,False,False,False,False,False,False
PT37.642S,2025-05-17T18:49:17.821013,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.29,False,False,False,False,False,False,False
PT38.031S,2025-05-17T18:49:18.210196,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT38.419S,2025-05-17T18:49:18.616133,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT38.807S,2025-05-17T18:49:18.984619,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT39.195S,2025-05-17T18:49:19.373427,40.933528836754604,212.1212121212121,211.14369501466274,213.09872922776145,212.1212121212121,-127.0,-127108.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT39.584S,2025-05-17T18:49:19.762456,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.3,False,False,False,False,False,False,False
PT39.972S,2025-05-17T18:49:20.151603,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT40.360S,2025-05-17T18:49:20.540906,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT40.749S,2025-05-17T18:49:20.929989,40.933528836754604,212.1212121212121,213.09872922776145,212.1212121212121,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.29,False,False,False,False,False,False,False
PT41.137S,2025-05-17T18:49:21.319042,40.933528836754604,213.09872922776145,211.14369501466274,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.3,False,False,False,False,False,False,False
PT41.526S,2025-05-17T18:49:21.708388,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.29,False,False,False,False,False,False,False
PT41.914S,2025-05-17T18:49:22.121519,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT42.302S,2025-05-17T18:49:22.522529,40.933528836754604,213.09872922776145,212.1212121212121,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.29,False,False,False,False,False,False,False
PT42.690S,2025-05-17T18:49:22.921660,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.29,False,False,False,False,False,False,False
PT43.079S,2025-05-17T18:49:23.260615,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.29,False,False,False,False,False,False,False
PT43.467S,2025-05-17T18:49:23.649767,40.933528836754604,213.09872922776145,212.1212121212121,214.07624633431084,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.28,False,False,False,False,False,False,False
PT43.855S,2025-05-17T18:49:24.038691,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.28,False,False,False,False,False,False,False
PT44.243S,2025-05-17T18:49:24.427639,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.27,False,False,False,False,False,False,False
PT44.632S,2025-05-17T18:49:24.817007,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT45.021S,2025-05-17T18:49:25.205958,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.37,0.0,4.29,False,False,False,False,False,False,False
PT45.409S,2025-05-17T18:49:25.623265,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT45.797S,2025-05-17T18:49:26.020875,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.27,False,False,False,False,False,False,False
PT46.185S,2025-05-17T18:49:26.373299,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.37,0.0,4.27,False,False,False,False,False,False,False
PT46.574S,2025-05-17T18:49:26.762319,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.27,False,False,False,False,False,False,False
PT46.962S,2025-05-17T18:49:27.151543,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.38,0.0,4.27,False,False,False,False,False,False,False
PT47.350S,2025-05-17T18:49:27.540532,40.933528836754604,212.1212121212121,213.09872922776145,212.1212121212121,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT47.738S,2025-05-17T18:49:27.925508,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.28,False,False,False,False,False,False,False
PT48.126S,2025-05-17T18:49:28.314827,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.27,False,False,False,False,False,False,False
PT48.516S,2025-05-17T18:49:28.719508,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.38,0.0,4.26,False,False,False,False,False,False,False
PT48.904S,2025-05-17T18:49:29.118636,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.27,False,False,False,False,False,False,False
PT49.292S,2025-05-17T18:49:29.520951,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,212.1212121212121,-127.0,-127109.0,0.0,-6.39,0.0,4.26,False,False,False,False,False,False,False
PT49.680S,2025-05-17T18:49:29.871255,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.39,0.0,4.26,False,False,False,False,False,False,False
PT50.069S,2025-05-17T18:49:30.260280,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.26,False,False,False,False,False,False,False
PT50.457S,2025-05-17T18:49:30.657918,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.26,False,False,False,False,False,False,False
PT50.845S,2025-05-17T18:49:31.038312,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.4,0.0,4.26,False,False,False,False,False,False,False
PT51.233S,2025-05-17T18:49:31.427460,40.933528836754604,212.1212121212121,213.09872922776145,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.26,False,False,False,False,False,False,False
PT51.621S,2025-05-17T18:49:31.816452,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.26,False,False,False,False,False,False,False
PT52.011S,2025-05-17T18:49:32.223375,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.41,0.0,4.27,False,False,False,False,False,False,False
PT52.399S,2025-05-17T18:49:32.619781,40.933528836754604,212.1212121212121,212.1212121212121,212.1212121212121,213.09872922776145,-127.0,-127109.0,0.0,-6.42,0.0,4.26,False,False,False,False,False,False,False
PT52.787S,2025-05-17T18:49:32.979837,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.43,0.0,4.26,False,False,False,False,False,False,False
PT53.175S,2025-05-17T18:49:33.368830,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.42,0.0,4.24,False,False,False,False,False,False,False
PT53.564S,2025-05-17T18:49:33.758042,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.43,0.0,4.22,False,False,False,False,False,False,False
PT53.952S,2025-05-17T18:49:34.147136,40.933528836754604,213.09872922776145,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.43,0.0,4.22,False,False,False,False,False,False,False
PT54.340S,2025-05-17T18:49:34.536146,40.933528836754604,212.1212121212121,213.09872922776145,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.47,0.0,4.19,False,False,False,False,False,False,False
PT54.728S,2025-05-17T18:49:34.925419,40.933528836754604,213.09872922776145,212.1212121212121,213.09872922776145,212.1212121212121,-127.0,-127109.0,0.0,-6.47,0.0,4.18,False,False,False,False,False,False,False
PT55.116S,2025-05-17T18:49:35.314574,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.48,0.0,4.12,False,False,False,False,False,False,False
PT55.505S,2025-05-17T18:49:35.720344,40.933528836754604,212.1212121212121,212.1212121212121,213.09872922776145,213.09872922776145,-127.0,-127109.0,0.0,-6.46,0.0,4.09,False,False,False,False,False,False,False
